age,annual_income,emp_length,home_ownership,loan_amount,purpose,loan_term,verification_status,revol_util,revol_bal,earliest_credit_line,credit_inquiries_last_6m,open_credit_lines,credit_utilization,delinquency_2yrs,total_current_balance,loan_status,recovered_amount,total_rec_prncp,funded_amnt
47,62966,< 1 year,MORTGAGE,14885,debt_consolidation, 36 months,Verified,0.3958841145818271,14488,2019-03-09 11:00:43.579003,5,12,0.1373509867553644,1,28103,fully_paid,0.0,14885.0,14885
44,71674,4 years,RENT,21869,home_improvement, 36 months,Not Verified,0.7212520761453347,28151,2021-05-14 11:00:43.579006,3,12,0.23513737992434702,0,46118,fully_paid,0.0,21869.0,21869
30,82898,1 years,RENT,19685,major_purchase, 36 months,Source Verified,0.17191084264598944,4875,2012-12-27 11:00:43.579010,5,13,0.381941718323943,0,53001,fully_paid,0.0,19685.0,19685
33,30936,1 years,OWN,14718,debt_consolidation, 60 months,Not Verified,0.3123854286437386,32508,2021-11-24 11:00:43.579013,2,4,0.6485387488098786,0,73946,fully_paid,0.0,14718.0,14718
22,56773,10+ years,MORTGAGE,1757,credit_card, 36 months,Verified,0.08356238982497166,2661,2009-03-20 11:00:43.579016,1,4,0.628229606880658,0,79116,fully_paid,0.0,1757.0,1757
22,89856,5 years,OWN,2428,debt_consolidation, 60 months,Not Verified,0.42478164912721394,24546,2021-07-14 11:00:43.579019,5,9,0.403271566313236,0,42840,fully_paid,0.0,2428.0,2428
55,38642,10+ years,MORTGAGE,3916,debt_consolidation, 60 months,Source Verified,0.2752981973019333,10242,2012-06-28 11:00:43.579023,2,5,0.7464739675479799,0,45563,fully_paid,0.0,3916.0,3916
53,77338,2 years,MORTGAGE,11426,credit_card, 36 months,Not Verified,0.29956569862948446,5890,2014-08-10 11:00:43.579026,1,8,0.5657462414087427,0,35579,fully_paid,0.0,11426.0,11426
46,36085,4 years,RENT,12360,major_purchase, 60 months,Not Verified,0.6969380805197516,28168,2012-06-14 11:00:43.579029,1,4,0.4361734954372154,1,69672,fully_paid,0.0,12360.0,12360
61,81660,1 years,MORTGAGE,4672,debt_consolidation, 36 months,Not Verified,0.2353260954772921,15817,2009-06-26 11:00:43.579032,4,9,0.7346202909092409,0,38464,fully_paid,0.0,4672.0,4672
22,69108,4 years,MORTGAGE,22157,credit_card, 36 months,Verified,0.36809559038677553,15434,2014-01-31 11:00:43.579036,3,4,0.33851866269947617,2,20995,default,5803.3647294031825,12831.27512741574,22157
37,29621,< 1 year,MORTGAGE,6153,credit_card, 36 months,Not Verified,0.3082799427620281,12229,2011-07-21 11:00:43.579041,3,6,0.6110237693461216,1,124,fully_paid,0.0,6153.0,6153
60,99118,6 years,MORTGAGE,5406,other, 36 months,Verified,0.32083392466601446,9185,2013-12-19 11:00:43.579044,0,2,0.6314347551607373,0,21574,fully_paid,0.0,5406.0,5406
26,51635,10 years,MORTGAGE,15617,debt_consolidation, 60 months,Verified,0.9543579218983279,13231,2006-06-01 11:00:43.579048,2,13,0.6236871012400125,0,42023,fully_paid,0.0,15617.0,15617
43,49743,4 years,RENT,21817,credit_card, 60 months,Source Verified,0.05300486061082493,0,2022-06-25 11:00:43.579051,4,6,0.46888344254769665,0,79386,fully_paid,0.0,21817.0,21817
50,75014,1 years,MORTGAGE,29383,credit_card, 36 months,Not Verified,0.5288137085989915,0,2019-06-06 11:00:43.579055,5,7,0.6741894608030784,0,51365,fully_paid,0.0,29383.0,29383
24,98715,7 years,RENT,19077,credit_card, 60 months,Source Verified,0.885474676875937,18923,2019-07-11 11:00:43.579058,2,8,0.8683164827662355,0,53434,fully_paid,0.0,19077.0,19077
33,44604,2 years,MORTGAGE,26058,major_purchase, 36 months,Not Verified,0.6158171542694373,26827,2010-02-28 11:00:43.579061,5,3,0.46894125265347697,2,50101,fully_paid,0.0,26058.0,26058
47,71541,9 years,MORTGAGE,6515,other, 60 months,Not Verified,0.4093884330899517,28635,2005-08-14 11:00:43.579064,5,3,0.5135013727218111,0,88394,fully_paid,0.0,6515.0,6515
37,80720,3 years,RENT,30118,debt_consolidation, 36 months,Verified,0.16544633597498135,5430,2018-05-02 11:00:43.579067,5,10,0.6850240840732792,1,65235,charged_off,3739.824750246814,22617.423970429507,30118
58,87327,8 years,MORTGAGE,1969,credit_card, 36 months,Not Verified,0.6609548668086818,16928,2009-03-21 11:00:43.579071,0,11,0.44686134483459605,0,49558,default,391.3653211190078,1380.013541811096,1969
43,74411,8 years,OWN,11473,debt_consolidation, 36 months,Verified,0.58746919561914,0,2017-04-19 11:00:43.579074,0,2,0.4413995551754005,0,32040,fully_paid,0.0,11473.0,11473
50,60824,3 years,OWN,18924,debt_consolidation, 36 months,Not Verified,0.0940615125996691,11486,2012-09-08 11:00:43.579077,4,3,0.26797861517386207,1,12185,charged_off,7806.1179366988445,2505.4892112667044,18924
35,49310,4 years,RENT,3763,credit_card, 36 months,Verified,0.33594375400779564,23236,2015-04-12 11:00:43.579080,0,3,0.15517044200439323,0,99573,fully_paid,0.0,3763.0,3763
49,72153,2 years,MORTGAGE,8510,debt_consolidation, 60 months,Source Verified,0.15878121074437612,14825,2008-11-04 11:00:43.579084,4,14,0.27303638795010626,1,74108,fully_paid,0.0,8510.0,8510
26,43196,4 years,MORTGAGE,7398,credit_card, 36 months,Source Verified,0.0,11682,2015-12-22 11:00:43.579087,0,11,0.6725462299197373,0,44198,fully_paid,0.0,7398.0,7398
51,20000,< 1 year,MORTGAGE,12828,major_purchase, 60 months,Verified,0.15412850387633506,14867,2019-09-19 11:00:43.579090,3,8,0.29445768879285084,1,103818,fully_paid,0.0,12828.0,12828
26,80913,< 1 year,RENT,24951,debt_consolidation, 60 months,Source Verified,0.4210878452362742,27828,2010-10-24 11:00:43.579093,4,7,0.5972953016697896,1,49771,fully_paid,0.0,24951.0,24951
33,92598,< 1 year,MORTGAGE,15117,major_purchase, 36 months,Verified,0.5160638354519101,12552,2014-10-04 11:00:43.579096,3,10,0.797066896742312,0,25497,fully_paid,0.0,15117.0,15117
37,20000,9 years,MORTGAGE,11758,credit_card, 36 months,Verified,0.3353126093714527,15726,2006-08-19 11:00:43.579100,3,12,0.5317304861880804,1,86649,default,5223.181168033928,3783.747398852103,11758
47,44756,2 years,RENT,1000,credit_card, 60 months,Verified,0.6748250785004322,30193,2020-03-01 11:00:43.579103,4,8,0.3235225242124068,0,11570,fully_paid,0.0,1000.0,1000
47,85478,10+ years,RENT,18267,other, 36 months,Source Verified,0.6058879825487905,12716,2017-10-27 11:00:43.579106,2,4,0.4735416030907674,0,37973,charged_off,5737.12876914511,2200.8753035262853,18267
42,121437,10+ years,RENT,20530,debt_consolidation, 36 months,Not Verified,0.3749444725774839,0,2008-09-12 11:00:43.579109,1,4,0.5759652656078488,0,13980,charged_off,4276.904104494537,2358.6477593233976,20530
60,70519,3 years,MORTGAGE,3099,credit_card, 36 months,Source Verified,0.34947946247576817,28684,2011-04-13 11:00:43.579112,0,2,0.5769948483252769,0,26019,fully_paid,0.0,3099.0,3099
57,51799,< 1 year,MORTGAGE,14531,credit_card, 36 months,Not Verified,0.4765479237416905,25155,2021-12-04 11:00:43.579116,5,9,0.523411665631537,0,55994,fully_paid,0.0,14531.0,14531
54,65427,< 1 year,MORTGAGE,16351,debt_consolidation, 60 months,Source Verified,0.39643071804130214,0,2017-04-22 11:00:43.579119,0,2,0.626334173926971,1,60115,fully_paid,0.0,16351.0,16351
51,104371,4 years,RENT,21752,major_purchase, 36 months,Source Verified,0.11486318368550075,13698,2021-01-23 11:00:43.579122,5,12,0.6999193345840051,0,16934,fully_paid,0.0,21752.0,21752
58,53850,5 years,MORTGAGE,9926,other, 36 months,Source Verified,0.34092360306215963,14778,2012-09-11 11:00:43.579125,2,3,0.4040352693536418,2,104274,fully_paid,0.0,9926.0,9926
44,50020,1 years,RENT,8872,debt_consolidation, 36 months,Source Verified,0.5331134395750604,28686,2008-06-27 11:00:43.579129,1,12,0.7809475618523036,2,0,fully_paid,0.0,8872.0,8872
31,57931,7 years,RENT,11804,debt_consolidation, 60 months,Source Verified,0.6629480529642624,14856,2016-01-19 11:00:43.579132,2,13,0.5659225728887882,1,53887,fully_paid,0.0,11804.0,11804
26,46166,10 years,MORTGAGE,23991,credit_card, 60 months,Verified,0.5920327793611213,16659,2016-08-23 11:00:43.579135,1,8,0.05493066479737879,2,54654,fully_paid,0.0,23991.0,23991
57,73066,7 years,RENT,22306,debt_consolidation, 36 months,Not Verified,0.4668605395250518,16969,2009-03-29 11:00:43.579138,4,2,0.46242900627472855,1,57904,fully_paid,0.0,22306.0,22306
55,110616,9 years,MORTGAGE,14850,credit_card, 36 months,Not Verified,0.6914743284929133,10339,2015-09-17 11:00:43.579142,4,13,0.46529117162941913,0,76379,fully_paid,0.0,14850.0,14850
52,78076,4 years,RENT,22138,debt_consolidation, 36 months,Verified,0.4847903336126418,27972,2006-07-24 11:00:43.579145,5,5,0.7160283940215398,0,0,default,696.4332813322354,370.6901672193232,22138
31,63691,6 years,MORTGAGE,1000,credit_card, 36 months,Not Verified,0.3822899896913979,7077,2010-01-16 11:00:43.579148,3,10,0.3837472316485427,0,26778,fully_paid,0.0,1000.0,1000
40,62704,< 1 year,OWN,20541,debt_consolidation, 36 months,Verified,0.6957423136066946,10145,2020-05-03 11:00:43.579151,3,9,0.5298324703716562,0,54538,fully_paid,0.0,20541.0,20541
53,30920,2 years,OWN,7168,debt_consolidation, 60 months,Verified,0.5440517317665551,14940,2011-04-09 11:00:43.579154,5,12,0.21617467544655888,0,101092,default,1630.6876686741211,272.7160210989227,7168
22,92077,10+ years,RENT,27369,credit_card, 36 months,Verified,0.6604006187517379,1619,2008-04-04 11:00:43.579158,4,14,0.33395506797438634,0,32545,fully_paid,0.0,27369.0,27369
26,68054,10+ years,RENT,7550,credit_card, 36 months,Not Verified,0.16247862649485012,32654,2007-08-02 11:00:43.579161,5,9,0.6593959985100146,0,44227,fully_paid,0.0,7550.0,7550
25,65488,4 years,MORTGAGE,9030,major_purchase, 60 months,Not Verified,0.2279462742141365,14991,2014-11-06 11:00:43.579164,3,13,0.2557298945816674,2,71763,fully_paid,0.0,9030.0,9030
37,149827,2 years,RENT,18936,other, 36 months,Not Verified,0.23651898511902059,23246,2008-03-15 11:00:43.579168,5,4,0.6931905012738457,0,13713,default,7124.903161783223,6667.677785037525,18936
45,77468,10 years,MORTGAGE,19612,debt_consolidation, 36 months,Verified,0.43635532495895135,5425,2016-07-31 11:00:43.579171,4,6,0.7279922291898,0,50673,fully_paid,0.0,19612.0,19612
37,51205,5 years,MORTGAGE,11875,debt_consolidation, 36 months,Source Verified,0.7648699066324594,22117,2020-08-18 11:00:43.579174,2,5,0.7482740596448819,0,46845,fully_paid,0.0,11875.0,11875
23,59341,7 years,RENT,17599,other, 36 months,Not Verified,0.17221062558857358,22965,2012-10-29 11:00:43.579177,0,12,0.8090640928804869,0,31723,charged_off,7212.590663727001,1374.9858831597453,17599
49,98711,1 years,RENT,18467,major_purchase, 60 months,Verified,0.5810730011606104,24408,2012-09-28 11:00:43.579180,4,13,0.6550365575021818,0,65091,fully_paid,0.0,18467.0,18467
53,72831,10 years,MORTGAGE,17751,other, 36 months,Source Verified,0.15948629115036628,34049,2006-04-04 11:00:43.579184,5,9,0.5850913673102788,0,114707,fully_paid,0.0,17751.0,17751
48,34043,10 years,MORTGAGE,12168,debt_consolidation, 36 months,Verified,0.8235038803462071,9417,2021-06-22 11:00:43.579187,4,12,0.623926392588177,2,55211,charged_off,3636.206957081774,5600.11071233082,12168
41,92980,7 years,MORTGAGE,18536,major_purchase, 36 months,Verified,0.08066966794984631,13133,2014-06-12 11:00:43.579190,4,8,0.5142571139053017,0,0,fully_paid,0.0,18536.0,18536
45,53296,10 years,OWN,24844,debt_consolidation, 60 months,Source Verified,0.5480600657523054,6547,2008-05-30 11:00:43.579193,3,8,0.4252807902463968,0,23866,fully_paid,0.0,24844.0,24844
33,116832,6 years,MORTGAGE,6421,home_improvement, 36 months,Source Verified,0.5760750846109154,14037,2020-07-06 11:00:43.579197,5,11,0.6540215558094911,0,94379,charged_off,3060.966285850057,5124.1009711325305,6421
56,97001,6 years,RENT,9119,major_purchase, 36 months,Verified,0.5240009977801505,21641,2010-06-10 11:00:43.579200,3,11,0.5898136137574238,2,42813,fully_paid,0.0,9119.0,9119
54,58816,10+ years,MORTGAGE,15190,debt_consolidation, 60 months,Verified,0.22455008600425247,21102,2019-12-17 11:00:43.579203,5,8,0.6760616052447946,0,14812,fully_paid,0.0,15190.0,15190
54,102025,8 years,MORTGAGE,7606,major_purchase, 36 months,Verified,0.18873130558015472,31407,2007-09-23 11:00:43.579206,3,2,0.4582803771849792,0,72636,fully_paid,0.0,7606.0,7606
64,71696,8 years,RENT,2376,debt_consolidation, 60 months,Verified,0.6544801254898115,19901,2020-03-14 11:00:43.579210,3,14,0.4758857674012216,1,30839,charged_off,458.08388617090696,113.26257799552002,2376
58,91319,6 years,RENT,22651,major_purchase, 36 months,Verified,0.6096813264469942,15005,2015-08-30 11:00:43.579213,2,8,0.5422984069263835,0,51051,fully_paid,0.0,22651.0,22651
33,82118,3 years,RENT,1000,debt_consolidation, 36 months,Source Verified,0.6069521614209382,4082,2014-05-01 11:00:43.579216,4,5,0.4746704969461326,0,16048,fully_paid,0.0,1000.0,1000
24,48841,5 years,RENT,12183,major_purchase, 36 months,Source Verified,0.6311943980231742,23663,2016-02-14 11:00:43.579219,2,13,1.0,0,37458,default,366.9549866054533,4148.608133704123,12183
22,53911,2 years,MORTGAGE,20312,debt_consolidation, 36 months,Source Verified,0.09278366488681877,13435,2011-09-29 11:00:43.579222,3,4,0.8868905230742458,0,49095,fully_paid,0.0,20312.0,20312
54,95749,5 years,RENT,16866,home_improvement, 36 months,Not Verified,0.08680579027853486,23890,2015-11-07 11:00:43.579226,2,14,0.5008586746308958,0,46976,fully_paid,0.0,16866.0,16866
61,61630,9 years,RENT,12289,credit_card, 36 months,Not Verified,0.26573523846860436,10752,2010-02-09 11:00:43.579229,4,13,0.47382416727710075,0,61239,fully_paid,0.0,12289.0,12289
31,59908,10 years,RENT,7317,credit_card, 36 months,Verified,0.3040717189212743,27007,2013-12-05 11:00:43.579232,4,14,0.5892057219325666,1,56036,fully_paid,0.0,7317.0,7317
64,46121,1 years,MORTGAGE,17407,debt_consolidation, 36 months,Verified,0.2827595562785434,18863,2005-10-26 11:00:43.579235,3,6,0.41411254812676995,0,19445,fully_paid,0.0,17407.0,17407
50,80589,10 years,MORTGAGE,8081,home_improvement, 36 months,Not Verified,0.4554995944867732,24922,2006-04-10 11:00:43.579239,4,3,0.4107437282485107,0,100574,fully_paid,0.0,8081.0,8081
34,121563,5 years,OWN,16861,debt_consolidation, 60 months,Verified,0.6230500986563561,18858,2005-07-29 11:00:43.579242,2,9,0.5085807853456396,2,45296,fully_paid,0.0,16861.0,16861
33,43311,10+ years,RENT,15986,credit_card, 36 months,Verified,0.3412009582792863,5746,2015-12-25 11:00:43.579245,1,13,0.4257235284753859,2,9483,fully_paid,0.0,15986.0,15986
52,70605,6 years,MORTGAGE,16057,debt_consolidation, 60 months,Verified,0.23693655266642796,11346,2021-03-31 11:00:43.579248,4,13,0.5367535358654613,3,0,charged_off,90.82710913104273,5039.534698157455,16057
23,105305,< 1 year,MORTGAGE,10517,major_purchase, 36 months,Source Verified,0.562584620177989,2195,2013-01-06 11:00:43.579252,2,10,0.5740182320856189,0,52255,fully_paid,0.0,10517.0,10517
56,68008,7 years,RENT,29245,debt_consolidation, 36 months,Source Verified,0.34360710231415875,16846,2009-03-08 11:00:43.579255,2,6,0.0,0,22212,charged_off,12555.765716499038,17762.9032789205,29245
44,81309,9 years,RENT,17507,debt_consolidation, 36 months,Not Verified,0.42146497662682386,373,2012-11-25 11:00:43.579258,2,4,0.11472148602842402,1,67184,default,6103.315880785012,452.297349491222,17507
38,43440,6 years,RENT,13049,debt_consolidation, 60 months,Not Verified,0.33350534949768146,17938,2012-10-10 11:00:43.579261,4,11,0.33045882900061585,0,51450,fully_paid,0.0,13049.0,13049
47,80707,5 years,RENT,16849,credit_card, 60 months,Source Verified,0.46799407191384795,0,2019-05-06 11:00:43.579264,1,8,0.5559337603390956,0,168155,fully_paid,0.0,16849.0,16849
29,65321,10+ years,OWN,9578,debt_consolidation, 36 months,Source Verified,0.1972191734014059,23099,2021-01-21 11:00:43.579268,3,2,0.34585926768039854,0,12174,fully_paid,0.0,9578.0,9578
50,94643,7 years,MORTGAGE,12295,credit_card, 60 months,Verified,0.5452544451754299,3963,2009-12-15 11:00:43.579271,3,11,0.9620201758029971,0,81730,charged_off,4279.006284164232,57.375384568810716,12295
47,99684,1 years,OWN,31743,other, 36 months,Verified,0.39344465960846065,5460,2022-02-26 11:00:43.579274,4,4,0.6789253896843888,0,17312,charged_off,10163.194901179158,8540.211185920309,31743
31,134739,< 1 year,MORTGAGE,9628,home_improvement, 36 months,Verified,0.24713675395443524,28718,2012-07-31 11:00:43.579277,4,10,0.8916561706396717,1,74928,fully_paid,0.0,9628.0,9628
47,84490,5 years,OWN,14455,credit_card, 60 months,Verified,0.5061865972698754,18197,2009-09-07 11:00:43.579280,0,3,0.680034949318699,0,92693,default,2722.7973903945704,11008.221366660184,14455
55,78144,2 years,MORTGAGE,11807,debt_consolidation, 60 months,Verified,0.24694577418442654,23463,2012-04-18 11:00:43.579284,5,12,0.18323363464403242,0,39668,fully_paid,0.0,11807.0,11807
62,74859,4 years,MORTGAGE,7722,credit_card, 60 months,Verified,0.2557854804008567,4946,2014-01-17 11:00:43.579287,1,10,0.2668838224920197,0,28123,default,2754.761253966843,1892.570172546241,7722
28,61170,7 years,RENT,17947,debt_consolidation, 36 months,Verified,0.15974462024841707,24618,2016-07-16 11:00:43.579290,2,12,0.39771976368563194,0,45302,fully_paid,0.0,17947.0,17947
25,78462,5 years,RENT,15255,home_improvement, 36 months,Not Verified,0.059283567945408344,13625,2006-04-02 11:00:43.579293,5,2,0.26080124814993727,3,27709,charged_off,233.77775275067637,2882.6278438823256,15255
32,62614,10+ years,MORTGAGE,21377,debt_consolidation, 36 months,Source Verified,0.5068570758415685,16176,2015-01-29 11:00:43.579297,2,5,0.7162463188485542,2,98318,fully_paid,0.0,21377.0,21377
50,74211,6 years,RENT,20674,credit_card, 36 months,Not Verified,0.6331233298222322,29902,2008-04-05 11:00:43.579300,5,13,0.468298454363815,0,44072,fully_paid,0.0,20674.0,20674
57,102939,2 years,RENT,21304,debt_consolidation, 60 months,Source Verified,0.3098800550631936,3371,2009-04-23 11:00:43.579303,3,11,0.5410176861819126,2,63185,charged_off,4839.96255276508,12555.452558950885,21304
46,44836,3 years,OWN,8572,other, 36 months,Source Verified,0.2403054977624816,24130,2013-06-07 11:00:43.579306,5,14,0.7753124827434509,0,64066,fully_paid,0.0,8572.0,8572
42,98496,7 years,MORTGAGE,19486,debt_consolidation, 36 months,Verified,0.03754104415030851,18854,2012-07-07 11:00:43.579309,4,7,0.8853441783021493,0,76765,fully_paid,0.0,19486.0,19486
57,102927,< 1 year,OWN,19656,credit_card, 36 months,Verified,0.0,12869,2014-10-10 11:00:43.579313,1,14,0.44572250842556177,1,36439,fully_paid,0.0,19656.0,19656
31,67048,2 years,MORTGAGE,7852,debt_consolidation, 36 months,Verified,0.5453461091430697,4058,2010-03-01 11:00:43.579318,3,8,0.2270844429000966,2,73021,charged_off,468.0285423822364,3507.718158717608,7852
58,20000,10+ years,OWN,12769,home_improvement, 36 months,Not Verified,0.005198439546871658,12756,2007-10-22 11:00:43.579321,5,4,0.26234763650264004,0,89041,fully_paid,0.0,12769.0,12769
30,54804,6 years,MORTGAGE,4807,major_purchase, 36 months,Not Verified,0.17121328588049467,6816,2018-06-04 11:00:43.579324,1,10,0.729881309897292,0,45329,charged_off,1120.4553896498066,820.6067490285863,4807
45,102424,5 years,OWN,19687,credit_card, 60 months,Verified,0.45668626367440107,26868,2021-09-24 11:00:43.579328,4,5,0.5531208926656543,0,10010,fully_paid,0.0,19687.0,19687
56,69428,10 years,MORTGAGE,19655,credit_card, 36 months,Verified,0.4179414525370009,15917,2007-03-10 11:00:43.579331,2,6,0.32199294575600396,0,91057,fully_paid,0.0,19655.0,19655
56,45017,1 years,OWN,25012,major_purchase, 60 months,Source Verified,0.46494047671014455,8230,2019-01-26 11:00:43.579334,0,9,0.6415901797232785,0,55209,fully_paid,0.0,25012.0,25012
57,57380,10+ years,MORTGAGE,13398,credit_card, 36 months,Verified,0.40138388969771766,623,2019-05-30 11:00:43.579337,1,13,0.2847547385773543,0,50125,charged_off,3321.4958278959166,5219.562757495642,13398
